good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
2008,2148,93.5,0.5418,359.8986
2008,2148,93.5,0.5418,359.8986
1972,2116,93.2,0.5335,359.8898
2033,2169,93.7,0.5319,359.8835
2020,2162,93.4,0.5068,359.8765
2020,2162,93.4,0.5068,359.8765
2022,2156,93.8,0.4967,359.8664
1995,2138,93.3,0.4785,359.8517
2012,2159,93.2,0.4628,359.8437
2012,2159,93.2,0.4628,359.8437
2033,2184,93.1,0.439,359.8278
1972,2109,93.5,0.3816,359.8086
1972,2109,93.5,0.3816,359.8086
1937,2078,93.2,0.3606,359.7979
2015,2158,93.4,0.7689,0.3182
2015,2158,93.4,0.7689,0.3182
2084,2220,93.9,1.1342,0.8714
1834,2056,89.2,2.0157,2.2521
1834,2056,89.2,2.0157,2.2521
2356,3217,73.2,2.5931,3.0581
2433,3647,66.7,2.4253,3.0418
2212,3160,70.0,1.8495,2.7258
2212,3160,70.0,1.8495,2.7258
1703,2437,69.9,1.307,2.3703
627,717,87.4,359.6261,0.6125
627,717,87.4,359.6261,0.6125
691,795,86.9,359.2152,359.9776
609,715,85.2,358.8765,359.3103
548,667,82.2,358.7574,358.7935
548,667,82.2,358.7574,358.7935
624,761,82.0,358.8169,358.5879
1118,1268,88.2,359.4181,358.8041
1118,1268,88.2,359.4181,358.8041
1178,1345,87.6,359.7618,359.0658
1678,1862,90.1,0.2224,359.4253
1950,2162,90.2,0.461,359.6613
1950,2162,90.2,0.461,359.6613
1982,2198,90.2,0.7685,359.9856
2046,2242,91.3,0.9206,0.1495
3116,3318,93.9,1.0514,0.3117
3116,3318,93.9,1.0514,0.3117
4009,4250,94.3,0.9845,0.3101
3214,3431,93.7,0.8491,0.2559
2351,2544,92.4,0.7347,0.2132
2351,2544,92.4,0.7347,0.2132
1926,2098,91.8,0.5577,0.1436
1852,2008,92.2,0.439,0.0936
1871,2016,92.8,0.2777,0.0123
1871,2016,92.8,0.2777,0.0123
1675,1810,92.5,0.1471,359.9265
1375,1502,91.5,0.075,359.8671
1334,1471,90.7,0.018,359.8059
1334,1471,90.7,0.018,359.8059
1291,1430,90.3,359.9596,359.7121
1235,1373,89.9,359.931,359.6501
1293,1433,90.2,359.911,359.5641
1293,1433,90.2,359.911,359.5641
1251,1383,90.5,359.9466,359.4875
1318,1474,89.4,359.9797,359.4456
1386,1552,89.3,0.0037,359.4086
1386,1552,89.3,0.0037,359.4086
1376,1553,88.6,0.0583,359.3643
1743,1946,89.6,0.0726,359.3415
1780,1998,89.1,0.0931,359.3182
1780,1998,89.1,0.0931,359.3182
1961,2167,90.5,0.1064,359.3074
1960,2185,89.7,0.134,359.3001
1945,2171,89.6,0.1483,359.2993
1945,2171,89.6,0.1483,359.2993
1971,2198,89.7,0.1613,359.304
1948,2152,90.5,0.2084,359.318
1948,2152,90.5,0.2084,359.318
1978,2190,90.3,0.2246,359.3321
2025,2227,90.9,0.2714,359.3812
2025,2227,90.9,0.2714,359.3812
2048,2255,90.8,0.2814,359.4233
2088,2305,90.6,0.2904,359.4637
2125,2337,90.9,0.3017,359.5045
2125,2337,90.9,0.3017,359.5045
2178,2386,91.3,0.34,359.5677
2181,2390,91.3,0.3732,359.6375
2261,2469,91.6,0.3951,359.6813
2261,2469,91.6,0.3951,359.6813
2336,2536,92.1,0.433,359.7515
2561,2794,91.7,0.4488,359.7935
2705,2931,92.3,0.4853,359.8708
2705,2931,92.3,0.4853,359.8708
2912,3131,93.0,0.5108,359.9285
3113,3343,93.1,0.5353,359.9811
3211,3435,93.5,0.5461,0.0626
3211,3435,93.5,0.5461,0.0626
3433,3629,94.6,0.5466,0.113
3614,3818,94.7,0.5359,0.1857
3450,3617,95.4,0.5287,0.2287
3450,3617,95.4,0.5287,0.2287
3508,3672,95.5,0.5055,0.2781
3524,3678,95.8,0.4907,0.3129
3525,3666,96.2,0.4524,0.3591
3531,3683,95.9,0.4243,0.3906
3531,3683,95.9,0.4243,0.3906
3563,3719,95.8,0.3901,0.435
3597,3749,95.9,0.3576,0.4627
3624,3786,95.7,0.3185,0.4999
3651,3816,95.7,0.2964,0.5234
3651,3816,95.7,0.2964,0.5234
3618,3770,96.0,0.2622,0.5504
3594,3742,96.0,0.2406,0.5609
3584,3721,96.3,0.2169,0.5697
3584,3721,96.3,0.2169,0.5697
3618,3781,95.7,0.2039,0.5718
3569,3757,95.0,0.1892,0.5674
3465,3642,95.1,0.1874,0.5641
3465,3642,95.1,0.1874,0.5641
3504,3727,94.0,0.1793,0.5566
3455,3685,93.8,0.179,0.5498
3506,3745,93.6,0.1666,0.5399
3506,3745,93.6,0.1666,0.5399
3503,3733,93.8,0.1706,0.5309
3496,3694,94.6,0.1696,0.5158
3623,3885,93.3,0.1796,0.5031
3623,3885,93.3,0.1796,0.5031
3691,3929,93.9,0.1919,0.4817
3876,4071,95.2,0.2067,0.4453
3876,4071,95.2,0.2067,0.4453
3916,4091,95.7,0.2167,0.4258
3992,4164,95.9,0.2235,0.4068
4018,4181,96.1,0.2368,0.3777
4018,4181,96.1,0.2368,0.3777
3953,4098,96.5,0.2539,0.3425
4000,4156,96.2,0.2678,0.3149
3934,4081,96.4,0.2812,0.2874
3919,4057,96.6,0.3002,0.2203
3919,4057,96.6,0.3002,0.2203
4078,4229,96.4,0.3243,0.135
5069,5185,97.8,0.3647,359.9889
5069,5185,97.8,0.3647,359.9889
5064,5194,97.5,0.3918,359.893
5639,5889,95.8,0.3953,359.7687
5639,5889,95.8,0.3953,359.7687
5622,5863,95.9,0.3844,359.7177
5621,5849,96.1,0.3448,359.5971
5447,5693,95.7,0.3118,359.5173
5447,5693,95.7,0.3118,359.5173
5169,5402,95.7,0.2559,359.4048
4531,4772,94.9,0.1778,359.2396
4531,4772,94.9,0.1778,359.2396
4786,5029,95.2,0.1219,359.1461
4369,4559,95.8,0.0317,359.0135
4369,4559,95.8,0.0317,359.0135
4364,4581,95.3,359.9873,358.9503
4232,4414,95.9,0.0025,358.941
4232,4414,95.9,0.0025,358.941
4130,4318,95.6,0.0066,358.9671
4356,4512,96.5,0.0137,359.0036
4356,4512,96.5,0.0137,359.0036
4333,4494,96.4,0.0192,359.0229
4264,4435,96.1,0.021,359.0345
4241,4402,96.3,0.0211,359.0497
4241,4402,96.3,0.0211,359.0497
3932,4077,96.4,0.023,359.0619
3557,3681,96.6,0.0189,359.0756
3557,3681,96.6,0.0189,359.0756
3677,3823,96.2,0.0074,359.0788
2575,2689,95.8,0.0062,359.0782
2575,2689,95.8,0.0062,359.0782
2541,2671,95.1,0.0187,359.0837
2584,2710,95.4,0.0316,359.123
2584,2710,95.4,0.0316,359.123
2612,2736,95.5,0.0451,359.1634
2625,2744,95.7,0.07,359.2321
2557,2670,95.8,0.0894,359.2802
2557,2670,95.8,0.0894,359.2802
2593,2706,95.8,0.1218,359.3541
2737,2858,95.8,0.1811,359.4722
2737,2858,95.8,0.1811,359.4722
2731,2853,95.7,0.2189,359.5475
3195,3311,96.5,0.294,359.6852
3195,3311,96.5,0.294,359.6852
3215,3332,96.5,0.3298,359.7512
3773,3877,97.3,0.3836,359.8501
3773,3877,97.3,0.3836,359.8501
3891,3990,97.5,0.4129,359.9138
4625,4732,97.7,0.4537,0.0018
4625,4732,97.7,0.4537,0.0018
4638,4749,97.7,0.4641,0.0291
4681,4779,97.9,0.4681,0.0314
4688,4796,97.7,0.4684,0.0276
4688,4796,97.7,0.4684,0.0276
4732,4836,97.8,0.4661,0.0172
4807,4905,98.0,0.4634,0.0059
4729,4823,98.1,0.4559,-0.0024
4729,4823,98.1,0.4559,-0.0024
4824,4918,98.1,0.4487,359.9919
4672,4758,98.2,0.4187,359.9657
4672,4758,98.2,0.4187,359.9657
4326,4411,98.1,0.4002,359.9472
3459,3537,97.8,0.3661,359.9108
3459,3537,97.8,0.3661,359.9108
3460,3537,97.8,0.3457,359.8944
3415,3498,97.6,0.3139,359.873
3415,3498,97.6,0.3139,359.873
3411,3493,97.7,0.2989,359.8754
3374,3478,97.0,0.2859,359.8709
3368,3469,97.1,0.2783,359.8671
3368,3469,97.1,0.2783,359.8671
3368,3452,97.6,0.2683,359.8606
3249,3321,97.8,0.2557,359.8507
3249,3321,97.8,0.2557,359.8507
3221,3294,97.8,0.2503,359.8448
3189,3269,97.6,0.2468,359.8435
3210,3288,97.6,0.2454,359.843
3210,3288,97.6,0.2454,359.843
3224,3295,97.8,0.2444,359.8416
3316,3391,97.8,0.244,359.8382
3222,3297,97.7,0.2439,359.8355
3222,3297,97.7,0.2439,359.8355
3246,3312,98.0,0.2436,359.8278
3229,3291,98.1,0.2433,359.8221
3190,3249,98.2,0.2427,359.8131
3190,3249,98.2,0.2427,359.8131
3338,3400,98.2,0.242,359.8046
3497,3571,97.9,0.2404,359.7921
3497,3571,97.9,0.2404,359.7921
3487,3551,98.2,0.2382,359.7783
3496,3566,98.0,0.2351,359.7615
3477,3556,97.8,0.2287,359.7351
3477,3556,97.8,0.2287,359.7351
3518,3593,97.9,0.2201,359.7054
3538,3613,97.9,0.2135,359.6859
3479,3557,97.8,0.1984,359.6446
3479,3557,97.8,0.1984,359.6446
3446,3528,97.7,0.1852,359.6113
3419,3504,97.6,0.1758,359.5889
3393,3470,97.8,0.1612,359.5564
3393,3470,97.8,0.1612,359.5564
3362,3442,97.7,0.1513,359.5356
3211,3288,97.7,0.127,359.4874
3211,3288,97.7,0.127,359.4874
3200,3279,97.6,0.1126,359.4577
3071,3142,97.7,0.0855,359.4027
3071,3142,97.7,0.0855,359.4027
3082,3157,97.6,0.0734,359.3793
2965,3040,97.5,0.0563,359.3484
2965,3040,97.5,0.0563,359.3484
2969,3046,97.5,0.0493,359.3401
2919,2999,97.3,0.0464,359.341
2897,2972,97.5,0.0448,359.3457
2897,2972,97.5,0.0448,359.3457
2922,2998,97.5,0.0466,359.3577
2870,2946,97.4,0.0499,359.3702
2754,2826,97.5,0.0575,359.3909
2754,2826,97.5,0.0575,359.3909
2828,2902,97.5,0.0644,359.4088
2833,2903,97.6,0.078,359.4456
2784,2855,97.5,0.0891,359.4728
2784,2855,97.5,0.0891,359.4728
2816,2889,97.5,0.1077,359.5113
2832,2908,97.4,0.1215,359.5428
2902,2974,97.6,0.1445,359.5931
2902,2974,97.6,0.1445,359.5931
3046,3116,97.8,0.161,359.6283
3190,3259,97.9,0.187,359.6825
3281,3344,98.1,0.2046,359.7152
3281,3344,98.1,0.2046,359.7152
3418,3485,98.1,0.2306,359.7628
3525,3589,98.2,0.2473,359.7912
3580,3652,98.0,0.2712,359.8338
3580,3652,98.0,0.2712,359.8338
3696,3772,98.0,0.286,359.8591
3762,3841,97.9,0.3061,359.8935
3846,3934,97.8,0.3178,359.9139
3930,4027,97.6,0.3328,359.9404
3930,4027,97.6,0.3328,359.9404
4049,4142,97.8,0.3408,359.9545
4077,4170,97.8,0.3505,359.9764
4147,4237,97.9,0.3556,359.9915
4147,4237,97.9,0.3556,359.9915
4158,4245,98.0,0.3597,0.0018
4179,4264,98.0,0.3598,0.0028
4168,4249,98.1,0.3586,0.0011
4168,4249,98.1,0.3586,0.0011
4136,4210,98.2,0.3546,-0.0001
4168,4253,98.0,0.3482,-0.0002
4131,4208,98.2,0.343,-0.0003
4122,4198,98.2,0.3369,-0.0012
4122,4198,98.2,0.3369,-0.0012
4103,4177,98.2,0.3258,359.9904
4172,4247,98.2,0.3125,359.976
4182,4260,98.2,0.3025,359.9626
4182,4260,98.2,0.3025,359.9626
4044,4118,98.2,0.2858,359.9377
3894,3924,99.2,0.2736,359.9189
3854,3865,99.7,0.2535,359.8826
3854,3865,99.7,0.2535,359.8826
3854,3894,99.0,0.2379,359.8495
3837,3908,98.2,0.2207,359.8113
3773,3845,98.1,0.1929,359.7524
3773,3845,98.1,0.1929,359.7524
3747,3818,98.1,0.164,359.6951
3618,3677,98.4,0.1442,359.6559
3626,3706,97.8,0.1137,359.5938
3626,3706,97.8,0.1137,359.5938
3600,3663,98.3,0.0933,359.5529
3550,3610,98.3,0.0732,359.5145
3510,3574,98.2,0.0349,359.4419
3510,3574,98.2,0.0349,359.4419
3486,3558,98.0,0.0072,359.3841
3438,3503,98.1,359.9905,359.3298
3464,3533,98.0,359.9926,359.2962
3464,3533,98.0,359.9926,359.2962
3579,3656,97.9,0.0042,359.2486
3618,3692,98.0,0.0046,359.2168
3631,3709,97.9,0.0035,359.1633
3631,3709,97.9,0.0035,359.1633
3572,3635,98.3,0.0033,359.1303
3548,3614,98.2,0.0029,359.0844
3524,3579,98.5,0.0042,359.0545
3524,3579,98.5,0.0042,359.0545
3501,3564,98.2,0.0044,359.0143
3477,3544,98.1,0.0047,358.9896
3544,3609,98.2,0.0048,358.9563
3510,3572,98.3,0.0046,358.9532
3510,3572,98.3,0.0046,358.9532
3529,3595,98.2,0.0046,358.9593
3505,3564,98.3,0.0041,358.961
3434,3507,97.9,0.0042,358.9639
3434,3507,97.9,0.0042,358.9639
3415,3478,98.2,0.0043,358.9695
3346,3403,98.3,0.0041,358.9934
3346,3403,98.3,0.0041,358.9934
3325,3369,98.7,0.0043,359.0136
3332,3358,99.2,0.0046,359.0341
3326,3353,99.2,0.0062,359.0659
3326,3353,99.2,0.0062,359.0659
3337,3354,99.5,0.0082,359.0916
3324,3338,99.6,0.011,359.1163
3362,3375,99.6,0.0169,359.1583
3362,3375,99.6,0.0169,359.1583
3371,3381,99.7,0.0252,359.2045
3470,3496,99.3,0.0439,359.2841
3470,3496,99.3,0.0439,359.2841
3520,3542,99.4,0.0589,359.3461
3544,3575,99.1,0.0711,359.4016
3571,3601,99.2,0.0915,359.5005
3571,3601,99.2,0.0915,359.5005
3585,3617,99.1,0.1139,359.6161
3762,3789,99.3,0.1552,359.8236
3762,3789,99.3,0.1552,359.8236
3819,3846,99.3,0.1718,359.9205
3881,3909,99.3,0.1956,0.0857
4074,4104,99.3,0.2136,0.2561
4074,4104,99.3,0.2136,0.2561
4035,4083,98.8,0.209,0.362
4062,4110,98.8,0.1825,0.5386
5887,5979,98.5,0.1547,0.6559
5887,5979,98.5,0.1547,0.6559
5872,5980,98.2,0.1014,0.825
5708,5833,97.9,0.0487,0.9819
5804,5953,97.5,359.9667,1.1842
5804,5953,97.5,359.9667,1.1842
5598,5783,96.8,359.9763,1.2268
5747,5983,96.1,-0.0021,1.1831
5600,5882,95.2,359.9924,1.0952
5600,5882,95.2,359.9924,1.0952
5328,5814,91.6,359.9897,1.0245
4804,5337,90.0,0.0017,1.0272
4804,5337,90.0,0.0017,1.0272
4806,5352,89.8,0.008,1.0622
4459,5415,82.3,0.0102,1.0934
4459,5415,82.3,0.0102,1.0934
4445,5511,80.7,0.0102,1.0884
3782,4806,78.7,0.0066,1.0735
3305,4174,79.2,0.0067,1.0623
3305,4174,79.2,0.0067,1.0623
3205,4146,77.3,0.0077,1.0574
3124,3951,79.1,0.0062,1.0576
3021,3836,78.8,0.0033,1.0591
3021,3836,78.8,0.0033,1.0591
2992,3926,76.2,0.0043,1.0603
2924,3669,79.7,0.0098,1.0602
2864,3853,74.3,0.0101,1.0619
2864,3853,74.3,0.0101,1.0619
2813,3775,74.5,0.0061,1.0556
2785,3530,78.9,0.006,1.0601
2768,3477,79.6,0.0066,1.0658
2710,3468,78.1,0.0084,1.0542
2710,3468,78.1,0.0084,1.0542
2667,3246,82.2,0.0026,1.0486
2633,3016,87.3,0.0,1.0507
2534,2920,86.8,-0.0018,1.0333
2534,2920,86.8,-0.0018,1.0333
2476,2800,88.4,0.0009,1.0149
2451,2789,87.9,0.0063,0.9928
2420,2720,89.0,0.0084,0.9747
2420,2720,89.0,0.0084,0.9747
2387,2672,89.3,0.0102,0.9471
2381,2640,90.2,0.011,0.9232
2348,2580,91.0,0.0135,0.8755
2348,2580,91.0,0.0135,0.8755
2354,2560,92.0,0.0168,0.8344
2340,2527,92.6,0.0257,0.7559
2358,2513,93.8,0.0338,0.6897
2358,2513,93.8,0.0338,0.6897
2401,2530,94.9,0.0483,0.5667
2499,2604,96.0,0.0586,0.464
2574,2654,97.0,0.0683,0.3356
2574,2654,97.0,0.0683,0.3356
2641,2712,97.4,0.081,0.094
2815,2866,98.2,0.0945,359.8096
3016,3056,98.7,0.1033,359.5927
3016,3056,98.7,0.1033,359.5927
3217,3242,99.2,0.0623,359.2669
3561,3581,99.4,359.9877,358.9325
3682,3851,95.6,359.9668,358.7515
3682,3851,95.6,359.9668,358.7515
4056,4275,94.9,0.021,358.6819
4206,4514,93.2,359.9898,358.7589
3788,4012,94.4,0.0049,358.9229
3679,3826,96.2,0.0028,358.9706
3679,3826,96.2,0.0028,358.9706
3675,3816,96.3,0.0045,358.9949
3755,3953,95.0,0.0072,358.9886
3819,4030,94.8,0.0094,358.9586
3819,4030,94.8,0.0094,358.9586
3910,4161,94.0,0.0062,358.9382
4023,4318,93.2,0.006,358.9217
4023,4318,93.2,0.006,358.9217
4048,4331,93.5,0.0083,358.9476
4035,4336,93.1,0.0086,358.9658
4106,4356,94.3,0.0051,358.9893
4106,4356,94.3,0.0051,358.9893
4177,4449,93.9,0.0052,359.0017
4217,4497,93.8,0.004,359.0276
4198,4392,95.6,0.0039,359.0479
4198,4392,95.6,0.0039,359.0479
4176,4352,96.0,0.0036,359.0746
4078,4162,98.0,0.0043,359.1
4054,4084,99.3,0.0071,359.1516
4054,4084,99.3,0.0071,359.1516
4071,4071,100.0,0.0108,359.204
4096,4096,100.0,0.0182,359.3163
4267,4267,100.0,0.0252,359.4055
4267,4267,100.0,0.0252,359.4055
4354,4355,100.0,0.0404,359.5399
4292,4292,100.0,0.0529,359.6347
4417,4417,100.0,0.0745,359.7806
4669,4669,100.0,0.0889,359.8987
4669,4669,100.0,0.0889,359.8987
4714,4714,100.0,0.1117,0.086
4634,4634,100.0,0.1278,0.2147
5144,5144,100.0,0.1407,0.4065
5144,5144,100.0,0.1407,0.4065
5085,5085,100.0,0.1297,0.5354
6202,6263,99.0,0.0867,0.7646
7437,7563,98.3,0.0428,0.9336
7437,7563,98.3,0.0428,0.9336
7265,7493,97.0,359.9716,1.1856
6915,7303,94.7,359.9878,1.2579
7015,7575,92.6,359.9932,1.2493
6855,7316,93.7,-0.0048,1.1332
6855,7316,93.7,-0.0048,1.1332
6455,6782,95.2,0.0009,1.0234
5516,5709,96.6,-0.0044,1.0011
4654,4865,95.7,-0.0047,1.0138
4654,4865,95.7,-0.0047,1.0138
4591,4822,95.2,0.0009,1.0418
4515,4794,94.2,0.0088,1.0942
4468,4796,93.2,0.0068,1.1115
4468,4796,93.2,0.0068,1.1115
4381,4665,93.9,359.994,1.1017
4259,4552,93.6,359.9936,1.0941
4182,4536,92.2,0.0029,1.0837
4182,4536,92.2,0.0029,1.0837
4164,4552,91.5,0.0037,1.074
4070,4488,90.7,0.0018,1.0621
3970,4423,89.8,0.003,1.055
3970,4423,89.8,0.003,1.055
3888,4346,89.5,0.0048,1.0607
3796,4239,89.5,0.0057,1.0619
3707,4153,89.3,0.0048,1.0608
3707,4153,89.3,0.0048,1.0608
3650,4061,89.9,0.0067,1.0568
3581,3983,89.9,0.0072,1.0537
3436,3819,90.0,0.0049,1.0524
3436,3819,90.0,0.0049,1.0524
3363,3728,90.2,-0.001,1.0486
3295,3639,90.5,-0.0003,1.0495
3254,3594,90.5,0.0071,1.0504
3254,3594,90.5,0.0071,1.0504
3237,3548,91.2,0.0049,1.048
3129,3380,92.6,0.0058,1.0427
3129,3380,92.6,0.0058,1.0427
3112,3370,92.3,0.0045,1.0405
3060,3277,93.4,0.0029,1.0336
3060,3277,93.4,0.0029,1.0336
3045,3246,93.8,0.004,1.0152
2982,3127,95.4,0.0037,0.9838
2982,3127,95.4,0.0037,0.9838
2970,3108,95.6,0.0044,0.9424
2960,3071,96.4,-0.0032,0.8754
2963,3059,96.9,359.9849,0.8225
2963,3059,96.9,359.9849,0.8225
2957,3036,97.4,359.9559,0.7221
2945,2961,99.5,359.8889,0.5331
2945,2961,99.5,359.8889,0.5331
2892,2907,99.5,359.8565,0.3914
2862,2863,100.0,359.8402,0.2632
2895,2895,100.0,359.8265,0.0457
2895,2895,100.0,359.8265,0.0457
2952,2952,100.0,359.825,359.7934
3235,3246,99.7,359.8918,359.3826
3235,3246,99.7,359.8918,359.3826
3328,3378,98.5,359.9735,359.1189
3819,4078,93.6,0.0096,358.8032
3819,4078,93.6,0.0096,358.8032
3756,4059,92.5,359.9478,358.8322
3568,3834,93.1,0.0084,358.9091
3568,3834,93.1,0.0084,358.9091
3557,3829,92.9,0.0067,358.9189
3505,3795,92.4,0.0096,358.9291
3424,3691,92.8,0.0099,358.9362
3424,3691,92.8,0.0099,358.9362
3468,3736,92.8,0.0048,358.9442
3426,3638,94.2,0.0014,358.9505
3401,3602,94.4,-0.0017,358.9533
3401,3602,94.4,-0.0017,358.9533
3378,3582,94.3,0.0031,358.9555
3337,3537,94.3,0.0052,358.9547
3337,3537,94.3,0.0052,358.9547
3298,3502,94.2,-0.0054,358.959
3197,3400,94.0,359.9884,358.9696
3157,3362,93.9,359.9759,358.9923
3157,3362,93.9,359.9759,358.9923
3080,3259,94.5,359.9693,359.0089
3022,3170,95.3,359.9698,359.0391
3056,3184,96.0,359.9764,359.0671
3056,3184,96.0,359.9764,359.0671
3075,3204,96.0,359.9911,359.1208
3067,3186,96.3,0.0028,359.1667
3092,3199,96.7,0.0226,359.2503
3092,3199,96.7,0.0226,359.2503
3150,3226,97.6,0.0315,359.3163
3218,3286,97.9,0.0297,359.4335
3175,3219,98.6,0.0191,359.5274
3175,3219,98.6,0.0191,359.5274
3261,3298,98.9,0.003,359.691
3319,3341,99.3,-0.0037,359.8154
3399,3413,99.6,359.992,0.0249
3399,3413,99.6,359.992,0.0249
3515,3520,99.9,359.9925,0.1841
3593,3595,99.9,-0.0017,0.4485
3565,3565,100.0,0.0015,0.6185
3565,3565,100.0,0.0015,0.6185
3655,3666,99.7,0.0063,0.8794
3953,4005,98.7,0.0081,1.0528
3915,4047,96.7,-0.0026,1.2214
3915,4047,96.7,-0.0026,1.2214
3954,4107,96.3,359.9933,1.1785
3895,4068,95.7,0.0115,1.1045
3914,4041,96.9,0.0042,1.0831
3914,4041,96.9,0.0042,1.0831
3878,3993,97.1,0.0001,1.0657
3764,3858,97.6,0.0041,1.0556
3748,3837,97.7,0.003,1.0494
3748,3837,97.7,0.003,1.0494
3698,3769,98.1,0.0003,1.0442
3591,3657,98.2,0.0015,1.0541
3591,3657,98.2,0.0015,1.0541
3542,3607,98.2,359.9941,1.0494
3543,3593,98.6,359.9912,1.038
3504,3557,98.5,359.9839,1.022
3504,3557,98.5,359.9839,1.022
3653,3696,98.8,359.9806,1.0126
3555,3622,98.2,0.0045,0.999
3555,3622,98.2,0.0045,0.999
3586,3652,98.2,0.0094,0.9872
3513,3568,98.5,0.0134,0.9441
3513,3568,98.5,0.0134,0.9441
3496,3539,98.8,0.0025,0.9103
3408,3438,99.1,359.9888,0.8758
3315,3344,99.1,359.9615,0.811
3315,3344,99.1,359.9615,0.811
3290,3319,99.1,359.9448,0.7579
3119,3140,99.3,359.9275,0.6695
3103,3120,99.5,359.9214,0.6008
3103,3120,99.5,359.9214,0.6008
3122,3135,99.6,359.9201,0.4879
3170,3178,99.7,359.9239,0.4037
3244,3250,99.8,359.9246,0.2663
3244,3250,99.8,359.9246,0.2663
3298,3300,99.9,359.918,0.164
3409,3412,99.9,359.9103,359.9919
3525,3525,100.0,359.9164,359.7537
3504,3504,100.0,359.9248,359.6178
3504,3504,100.0,359.9248,359.6178
3551,3551,100.0,359.975,359.4172
3774,3827,98.6,0.0113,359.0958
3774,3827,98.6,0.0113,359.0958
3774,3846,98.1,0.0021,358.9118
3728,3956,94.2,359.993,358.8838
3728,3956,94.2,359.993,358.8838
3669,3856,95.2,359.9921,358.9096
3711,3840,96.6,-0.0055,358.9136
3686,3831,96.2,0.0054,358.9202
3686,3831,96.2,0.0054,358.9202
3664,3774,97.1,0.007,358.9318
3674,3785,97.1,0.0074,358.9475
3644,3792,96.1,0.0019,358.9516
3738,3910,95.6,-0.0008,358.9567
3738,3910,95.6,-0.0008,358.9567
3721,3902,95.4,0.0039,358.9541
3654,3833,95.3,0.0006,358.9483
3682,3853,95.6,0.0018,358.9528
3623,3775,96.0,-0.0038,358.9607
3623,3775,96.0,-0.0038,358.9607
3536,3685,96.0,359.9809,358.9756
3317,3446,96.3,359.9615,358.9859
3176,3248,97.8,359.9568,358.9961
3176,3248,97.8,359.9568,358.9961
3137,3214,97.6,359.963,359.0173
3082,3152,97.8,359.9723,359.0365
3004,3074,97.7,359.9921,359.0726
3004,3074,97.7,359.9921,359.0726
2993,3064,97.7,0.0083,359.1013
3128,3169,98.7,0.038,359.1857
3128,3169,98.7,0.038,359.1857
3190,3242,98.4,0.0443,359.2448
3093,3119,99.2,0.0099,359.374
3093,3119,99.2,0.0099,359.374
3078,3084,99.8,359.9728,359.4619
3065,3070,99.8,359.9471,359.5399
3042,3042,100.0,359.9187,359.6693
2989,2993,99.9,359.9059,359.7716
2989,2993,99.9,359.9059,359.7716
3093,3116,99.3,359.8963,359.9389
3137,3162,99.2,359.8954,0.0661
3230,3237,99.8,359.9018,0.281
3230,3237,99.8,359.9018,0.281
3342,3496,95.6,359.9237,0.4262
3237,3370,96.1,359.9778,0.6524
3332,3677,90.6,0.0171,0.7883
3327,3839,86.7,0.0296,1.0055
3327,3839,86.7,0.0296,1.0055
3389,4068,83.3,0.0104,1.1387
3259,4077,79.9,359.9791,1.2062
3253,4099,79.4,359.994,1.1731
3253,4099,79.4,359.994,1.1731
3197,3975,80.4,0.0117,1.103
3161,3878,81.5,0.0038,1.0792
3109,3807,81.7,0.0003,1.0594
3109,3807,81.7,0.0003,1.0594
3044,3675,82.8,0.0071,1.0517
2762,3400,81.2,0.004,1.0529
2762,3400,81.2,0.004,1.0529
2780,3423,81.2,0.0014,1.048
2718,3355,81.0,359.9937,1.0436
2663,3270,81.4,359.9887,1.0401
2663,3270,81.4,359.9887,1.0401
2568,3162,81.2,359.9916,1.0358
2578,3173,81.2,0.0021,1.03
2563,3168,80.9,0.0052,1.0182
2563,3168,80.9,0.0052,1.0182
2605,3215,81.0,0.0037,1.0034
2494,3037,82.1,0.0013,0.9779
2494,3037,82.1,0.0013,0.9779
2470,3032,81.5,359.9894,0.9464
2363,2872,82.3,359.9577,0.8777
2363,2872,82.3,359.9577,0.8777
2424,2939,82.5,359.9398,0.8158
2359,2790,84.6,359.9369,0.6731
2359,2790,84.6,359.9369,0.6731
2395,2809,85.3,359.9419,0.6031
2404,2804,85.7,359.9522,0.4585
2457,2812,87.4,359.9619,0.3458
2457,2812,87.4,359.9619,0.3458
2502,2825,88.6,359.9692,0.1558
2620,2885,90.8,359.9617,359.937
2934,3153,93.1,359.9503,359.784
2973,3167,93.9,359.9366,359.5933
2973,3167,93.9,359.9366,359.5933
3148,3348,94.0,359.9609,359.2815
3812,3930,97.0,0.0157,358.9469
4679,4810,97.3,0.0071,358.7681
5057,5267,96.0,359.994,358.723
5057,5267,96.0,359.994,358.723
4581,4831,94.8,0.0174,358.8268
4327,4474,96.7,359.979,358.8963
3816,3864,98.8,359.9804,358.9536
3816,3864,98.8,359.9804,358.9536
3846,3882,99.1,0.0045,358.9215
3824,3849,99.4,0.0098,358.9054
3842,3857,99.6,0.0055,358.8966
3842,3857,99.6,0.0055,358.8966
3751,3756,99.9,-0.0028,358.9027
3772,3788,99.6,0.0036,358.8989
3657,3669,99.7,0.0023,358.9032
3657,3669,99.7,0.0023,358.9032
3680,3689,99.8,0.0029,358.9148
3591,3594,99.9,0.002,358.9217
3540,3541,100.0,-0.0007,358.9344
3540,3541,100.0,-0.0007,358.9344
3511,3511,100.0,0.0006,358.9486
3352,3353,100.0,0.004,358.9318
