good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
3471,3475,99.9,0.2125,359.5596
3496,3507,99.7,0.291,359.707
3496,3507,99.7,0.291,359.707
3541,3575,99.0,0.3169,359.7563
3606,3648,98.8,0.3558,359.8294
3741,3793,98.6,0.3797,359.877
3741,3793,98.6,0.3797,359.877
3758,3827,98.2,0.4119,359.9515
3869,3991,96.9,0.4318,0.0014
3970,4121,96.3,0.4489,0.0671
3970,4121,96.3,0.4489,0.0671
4010,4221,95.0,0.4517,0.1078
4025,4271,94.2,0.4461,0.1678
3939,4212,93.5,0.4367,0.2073
3939,4212,93.5,0.4367,0.2073
3855,4131,93.3,0.4158,0.2637
3771,4055,93.0,0.3883,0.3172
3517,3796,92.7,0.3569,0.3643
3490,3773,92.5,0.3218,0.4145
3490,3773,92.5,0.3218,0.4145
3335,3592,92.8,0.2842,0.4659
3235,3452,93.7,0.2588,0.4971
3164,3387,93.4,0.2215,0.5394
3056,3261,93.7,0.1973,0.5669
3056,3261,93.7,0.1973,0.5669
3042,3245,93.7,0.1634,0.6009
2999,3186,94.1,0.1428,0.6189
2858,3046,93.8,0.1243,0.6328
2858,3046,93.8,0.1243,0.6328
2842,3046,93.3,0.1007,0.6475
2842,2989,95.1,0.0687,0.6608
2842,2989,95.1,0.0687,0.6608
2813,2956,95.2,0.0609,0.6557
2921,3075,95.0,0.0589,0.6409
2921,3075,95.0,0.0589,0.6409
2982,3122,95.5,0.0607,0.6274
3018,3152,95.7,0.068,0.6015
3008,3158,95.3,0.0755,0.5812
3008,3158,95.3,0.0755,0.5812
3025,3179,95.2,0.0905,0.5481
2981,3115,95.7,0.1227,0.4882
2981,3115,95.7,0.1227,0.4882
2987,3144,95.0,0.1543,0.4283
2959,3119,94.9,0.1816,0.368
2934,3139,93.5,0.2112,0.307
2934,3139,93.5,0.2112,0.307
2946,3161,93.2,0.232,0.264
3185,3423,93.0,0.2954,0.1365
3185,3423,93.0,0.2954,0.1365
3257,3479,93.6,0.3254,0.071
3380,3613,93.6,0.3439,0.0221
3514,3762,93.4,0.3745,359.8961
3514,3762,93.4,0.3745,359.8961
3538,3793,93.3,0.3721,359.8395
3534,3794,93.1,0.3647,359.7979
3562,3815,93.4,0.3535,359.7567
3562,3815,93.4,0.3535,359.7567
3522,3774,93.3,0.3307,359.6959
3382,3614,93.6,0.3123,359.6565
3267,3424,95.4,0.2815,359.6016
3267,3424,95.4,0.2815,359.6016
3206,3422,93.7,0.2482,359.5509
3213,3403,94.4,0.2251,359.5171
3112,3351,92.9,0.2017,359.4849
3052,3224,94.7,0.167,359.4402
3052,3224,94.7,0.167,359.4402
3148,3333,94.4,0.1344,359.4043
3063,3248,94.3,0.1144,359.3855
2958,3137,94.3,0.0966,359.375
2958,3137,94.3,0.0966,359.375
2995,3201,93.6,0.0743,359.3651
3106,3302,94.1,0.0623,359.3615
3029,3181,95.2,0.0484,359.3571
3029,3181,95.2,0.0484,359.3571
2993,3151,95.0,0.0419,359.3586
2938,3049,96.4,0.036,359.3781
2938,3049,96.4,0.036,359.3781
2917,3077,94.8,0.0405,359.398
2851,3001,95.0,0.0463,359.418
2890,3040,95.1,0.0595,359.4561
2890,3040,95.1,0.0595,359.4561
2904,3093,93.9,0.0709,359.4842
2764,2786,99.2,0.1154,359.5771
2764,2786,99.2,0.1154,359.5771
2848,2866,99.4,0.1424,359.6303
2921,2977,98.1,0.1621,359.6783
2902,2957,98.1,0.1826,359.7345
2902,2957,98.1,0.1826,359.7345
2921,2978,98.1,0.2136,359.8275
2745,2867,95.7,0.2445,359.9247
2689,2838,94.7,0.2645,359.9932
2689,2838,94.7,0.2645,359.9932
2724,2871,94.9,0.2934,0.092
2994,3206,93.4,0.3027,0.2247
2994,3206,93.4,0.3027,0.2247
2962,3186,93.0,0.2923,0.3055
2942,3179,92.5,0.2784,0.3672
2905,3173,91.6,0.249,0.461
2905,3173,91.6,0.249,0.461
2764,2969,93.1,0.225,0.5219
2780,2994,92.9,0.1841,0.61
2668,2870,93.0,0.1538,0.6706
2668,2870,93.0,0.1538,0.6706
2584,2785,92.8,0.106,0.7556
2431,2609,93.2,0.0247,0.8823
2431,2609,93.2,0.0247,0.8823
2368,2570,92.1,359.9763,0.9712
2397,2590,92.5,359.9724,1.0008
2348,2562,91.6,359.9862,1.0336
2348,2562,91.6,359.9862,1.0336
2333,2549,91.5,0.0067,1.0495
2298,2521,91.2,0.0045,1.0414
2268,2454,92.4,0.0038,1.0329
2268,2454,92.4,0.0038,1.0329
2242,2429,92.3,0.0047,1.0148
2214,2377,93.1,0.0066,0.9866
2205,2363,93.3,0.0091,0.9631
2205,2363,93.3,0.0091,0.9631
2175,2338,93.0,0.0154,0.9151
2185,2342,93.3,0.0218,0.8781
2185,2334,93.6,0.0298,0.8397
2217,2369,93.6,0.0456,0.7708
2217,2369,93.6,0.0456,0.7708
2217,2364,93.8,0.0659,0.696
2233,2369,94.3,0.0904,0.6166
2282,2426,94.1,0.1089,0.5583
2282,2426,94.1,0.1089,0.5583
2279,2414,94.4,0.1382,0.461
2371,2565,92.4,0.1895,0.2957
2371,2565,92.4,0.1895,0.2957
2296,2502,91.8,0.2194,0.1821
2204,2430,90.7,0.247,0.0468
2340,2631,88.9,0.2643,359.9514
2340,2631,88.9,0.2643,359.9514
2406,2721,88.4,0.2834,359.8031
2600,2971,87.5,0.281,359.7128
2570,2917,88.1,0.2629,359.5794
2570,2917,88.1,0.2629,359.5794
2512,2925,85.9,0.2415,359.4863
2414,2800,86.2,0.1977,359.3465
2574,2989,86.1,0.1614,359.2504
2574,2989,86.1,0.1614,359.2504
2605,3004,86.7,0.099,359.1078
2479,2858,86.7,0.054,359.0205
2361,2770,85.2,359.978,358.9188
2361,2770,85.2,359.978,358.9188
2098,2446,85.8,359.951,358.8916
2108,2470,85.3,0.0078,358.9376
2108,2470,85.3,0.0078,358.9376
2050,2420,84.7,0.0048,358.9661
2086,2404,86.8,0.0054,358.9845
2013,2337,86.1,0.006,359.0042
2013,2337,86.1,0.006,359.0042
2070,2379,87.0,0.0078,359.0443
1947,2253,86.4,0.0098,359.0705
1984,2266,87.6,0.0148,359.1183
1984,2266,87.6,0.0148,359.1183
1925,2193,87.8,0.0225,359.169
1898,2145,88.5,0.0294,359.2074
2037,2295,88.8,0.0474,359.2841
1996,2240,89.1,0.0584,359.3274
1996,2240,89.1,0.0584,359.3274
2031,2287,88.8,0.0783,359.4138
2177,2444,89.1,0.1012,359.5089
2249,2510,89.6,0.1177,359.5776
2249,2510,89.6,0.1177,359.5776
2250,2498,90.1,0.1432,359.6953
2369,2629,90.1,0.1604,359.7825
2306,2553,90.3,0.1861,359.9246
2306,2553,90.3,0.1861,359.9246
2280,2554,89.3,0.2026,0.0309
2172,2487,87.3,0.2269,0.1926
2175,2498,87.1,0.2298,0.2887
2175,2498,87.1,0.2298,0.2887
2300,2666,86.3,0.2179,0.4236
2360,2733,86.4,0.2012,0.5141
2333,2684,86.9,0.1631,0.6574
2333,2684,86.9,0.1631,0.6574
2225,2573,86.5,0.1306,0.753
2098,2471,84.9,0.011,1.0213
2098,2471,84.9,0.011,1.0213
2008,2358,85.2,359.9676,1.1275
2003,2311,86.7,359.9789,1.1554
1976,2328,84.9,0.007,1.1167
1976,2328,84.9,0.007,1.1167
1909,2249,84.9,0.0045,1.0643
1889,2188,86.3,0.0072,1.0212
1793,2112,84.9,0.0071,1.0039
1793,2112,84.9,0.0071,1.0039
1863,2228,83.6,0.006,0.983
1890,2150,87.9,0.0049,0.9737
1823,2059,88.5,0.0046,0.9622
1823,2059,88.5,0.0046,0.9622
1760,1988,88.5,0.0046,0.9512
1823,2013,90.6,0.0043,0.9304
1823,2013,90.6,0.0043,0.9304
1831,2035,90.0,0.0037,0.9108
1854,2037,91.0,0.0042,0.8665
1854,2037,91.0,0.0042,0.8665
1811,1983,91.3,0.0069,0.8291
1885,2082,90.5,0.0162,0.7611
1885,2082,90.5,0.0162,0.7611
1891,2084,90.7,0.0265,0.6985
1870,2026,92.3,0.0533,0.5861
1870,2026,92.3,0.0533,0.5861
1855,2040,90.9,0.0746,0.5034
1816,1986,91.4,0.097,0.3954
1815,1963,92.5,0.113,0.3191
1815,1963,92.5,0.113,0.3191
1449,1609,90.1,0.1377,0.193
1472,1641,89.7,0.1542,0.1004
1496,1713,87.3,0.1792,359.9592
1496,1713,87.3,0.1792,359.9592
1522,1705,89.3,0.1954,359.8581
1547,1778,87.0,0.2039,359.7096
1640,1870,87.7,0.1953,359.61
1640,1870,87.7,0.1953,359.61
1686,1935,87.1,0.1683,359.4631
1507,1749,86.2,0.0957,359.2341
1507,1749,86.2,0.0957,359.2341
1487,1718,86.6,0.0387,359.0964
1560,1794,87.0,359.9843,358.9604
1485,1719,86.4,359.9749,358.8919
1485,1719,86.4,359.9749,358.8919
1434,1653,86.8,0.0051,358.8528
1430,1649,86.7,0.0061,358.9297
1430,1649,86.7,0.0061,358.9297
1433,1625,88.2,-0.0008,358.9662
1370,1525,89.8,0.0057,358.9918
1370,1525,89.8,0.0057,358.9918
1376,1517,90.7,0.0063,359.0279
1304,1385,94.2,0.0026,359.0847
1304,1385,94.2,0.0026,359.0847
1289,1349,95.6,0.0029,359.1187
1297,1341,96.7,0.0035,359.2263
1294,1326,97.6,0.006,359.3158
1294,1326,97.6,0.006,359.3158
1382,1408,98.2,0.0138,359.4731
1432,1462,97.9,0.0212,359.5965
1535,1601,95.9,0.0353,359.8073
1535,1601,95.9,0.0353,359.8073
1466,1521,96.4,0.053,0.0457
1483,1526,97.2,0.0663,0.2213
1497,1556,96.2,0.0808,0.4077
1497,1556,96.2,0.0808,0.4077
1500,1586,94.6,0.0707,0.6643
1522,1598,95.2,0.0448,0.8291
1475,1583,93.2,359.9872,1.0725
1475,1583,93.2,359.9872,1.0725
1443,1576,91.6,-0.0054,1.2183
1466,1571,93.3,359.9749,1.1058
1466,1571,93.3,359.9749,1.1058
1487,1602,92.8,-0.0018,1.0186
1500,1597,93.9,0.0071,0.9634
1500,1597,93.9,0.0071,0.9634
1519,1609,94.4,0.0051,0.9192
1527,1596,95.7,0.0046,0.8928
1509,1579,95.6,0.0038,0.8532
1509,1579,95.6,0.0038,0.8532
1509,1573,95.9,0.0037,0.8242
1517,1577,96.2,0.0044,0.7922
1523,1595,95.5,0.0073,0.7477
1514,1575,96.1,0.0131,0.6905
1514,1575,96.1,0.0131,0.6905
1526,1581,96.5,0.0193,0.6489
1518,1572,96.6,0.0275,0.6019
1561,1614,96.7,0.043,0.5248
1561,1614,96.7,0.043,0.5248
1568,1622,96.7,0.0617,0.4431
1554,1614,96.3,0.0978,0.3042
1554,1614,96.3,0.0978,0.3042
1559,1616,96.5,0.1209,0.2164
1564,1625,96.2,0.1362,0.1524
1602,1665,96.2,0.159,0.0527
1602,1665,96.2,0.159,0.0527
1630,1699,95.9,0.1809,359.9495
1690,1761,96.0,0.2023,359.7919
1690,1761,96.0,0.2023,359.7919
1672,1739,96.1,0.1953,359.7118
1755,1820,96.4,0.1848,359.6593
1720,1788,96.2,0.162,359.5829
1720,1788,96.2,0.162,359.5829
1632,1697,96.2,0.1427,359.5323
1611,1668,96.6,0.099,359.4618
1602,1658,96.6,0.0588,359.4186
1602,1658,96.6,0.0588,359.4186
1613,1663,97.0,-0.0033,359.3597
1717,1792,95.8,359.9702,359.3268
1647,1690,97.5,359.9545,359.293
1647,1690,97.5,359.9545,359.293
1637,1679,97.5,359.9532,359.2823
1613,1655,97.5,359.9521,359.2729
1588,1628,97.5,359.9494,359.2742
1588,1628,97.5,359.9494,359.2742
1622,1666,97.4,359.9536,359.2789
1643,1678,97.9,359.9629,359.2838
1737,1767,98.3,359.9847,359.2928
1737,1767,98.3,359.9847,359.2928
1788,1806,99.0,0.003,359.3041
1806,1828,98.8,0.0149,359.3362
1880,1893,99.3,-0.0021,359.4005
1880,1893,99.3,-0.0021,359.4005
1867,1872,99.7,359.9831,359.4599
1887,1891,99.8,359.9776,359.5092
1962,1982,99.0,359.976,359.5923
1962,1982,99.0,359.976,359.5923
1997,2024,98.7,359.9818,359.6812
2002,2008,99.7,359.9893,359.7426
1965,1981,99.2,-0.0005,359.8029
1965,1981,99.2,-0.0005,359.8029
2002,2018,99.2,0.0187,359.8928
1919,1932,99.3,0.0301,359.9834
1964,1985,98.9,0.0286,0.0409
1964,1985,98.9,0.0286,0.0409
2000,2016,99.2,0.0257,0.1162
2049,2049,100.0,0.0271,0.1613
2108,2108,100.0,0.0339,0.2246
2108,2108,100.0,0.0339,0.2246
2174,2179,99.8,0.0338,0.2542
2195,2200,99.8,0.0224,0.2936
2213,2216,99.9,0.0053,0.3143
2213,2216,99.9,0.0053,0.3143
2232,2233,100.0,359.9844,0.3351
2186,2189,99.9,359.9793,0.3385
2165,2169,99.8,359.9805,0.3308
2165,2169,99.8,359.9805,0.3308
2190,2204,99.4,359.9852,0.3221
2241,2266,98.9,0.0076,0.2868
2241,2266,98.9,0.0076,0.2868
2254,2282,98.8,0.0095,0.2579
2289,2318,98.7,-0.003,0.2246
2284,2305,99.1,359.9815,0.2003
2284,2305,99.1,359.9815,0.2003
2258,2275,99.3,359.961,0.1616
2307,2310,99.9,359.953,0.1344
2281,2298,99.3,359.9489,0.0896
2281,2298,99.3,359.9489,0.0896
2311,2324,99.4,359.9533,0.0521
2371,2388,99.3,359.9605,0.0284
2392,2401,99.6,359.9651,0.0074
2392,2401,99.6,359.9651,0.0074
2386,2396,99.6,359.9604,359.9766
2426,2440,99.4,359.9559,359.956
2482,2496,99.4,359.9563,359.9272
2482,2496,99.4,359.9563,359.9272
2448,2465,99.3,359.9624,359.9122
2497,2515,99.3,359.9784,359.8949
2506,2529,99.1,359.9924,359.8857
2522,2544,99.1,0.004,359.8746
2522,2544,99.1,0.004,359.8746
2541,2570,98.9,0.0015,359.8678
2461,2488,98.9,-0.0019,359.8564
2547,2575,98.9,0.0011,359.8476
2547,2575,98.9,0.0011,359.8476
2540,2564,99.1,0.0056,359.8347
2555,2578,99.1,0.01,359.8292
2626,2649,99.1,0.0086,359.8279
2626,2649,99.1,0.0086,359.8279
2587,2610,99.1,359.994,359.8275
2576,2594,99.3,359.9815,359.8364
2576,2594,99.3,359.9815,359.8364
2604,2622,99.3,359.9788,359.8433
2569,2589,99.2,359.9899,359.8699
2569,2589,99.2,359.9899,359.8699
2541,2561,99.2,-0.001,359.8885
2503,2522,99.2,0.005,359.9211
2485,2501,99.4,0.0007,359.9433
2485,2501,99.4,0.0007,359.9433
2566,2580,99.5,-0.0053,359.9767
2586,2599,99.5,-0.0051,-0.002
2573,2582,99.7,0.0007,0.0246
2573,2582,99.7,0.0007,0.0246
2578,2585,99.7,0.0123,0.049
2489,2494,99.8,0.0173,0.0623
2483,2486,99.9,0.0051,0.082
2562,2563,100.0,359.9829,0.0917
2562,2563,100.0,359.9829,0.0917
2599,2601,99.9,359.9702,0.0931
2614,2614,100.0,359.962,0.0853
2614,2614,100.0,359.962,0.0853
2632,2636,99.8,359.9666,0.085
2600,2601,100.0,359.9796,0.0945
2643,2643,100.0,359.9919,0.1031
2643,2643,100.0,359.9919,0.1031
2623,2624,100.0,0.0119,0.1168
2551,2554,99.9,0.0197,0.1273
2554,2555,100.0,0.0111,0.1339
2554,2555,100.0,0.0111,0.1339
2552,2552,100.0,0.0035,0.1315
2528,2528,100.0,-0.0014,0.1211
2555,2555,100.0,-0.0007,0.1126
2555,2555,100.0,-0.0007,0.1126
2567,2567,100.0,0.0057,0.0975
2586,2586,100.0,0.0282,0.0664
2586,2586,100.0,0.0282,0.0664
2582,2582,100.0,0.0356,0.0417
2544,2545,100.0,0.0268,0.0075
2520,2520,100.0,0.0131,359.9816
2520,2520,100.0,0.0131,359.9816
2699,2701,99.9,359.9942,359.946
2683,2683,100.0,359.9887,359.9236
2813,2813,100.0,359.9906,359.8911
2792,2794,99.9,-0.0025,359.8773
2792,2794,99.9,-0.0025,359.8773
2787,2791,99.9,0.0077,359.8681
2851,2855,99.9,0.0106,359.8649
2782,2785,99.9,0.0021,359.8605
2782,2785,99.9,0.0021,359.8605
2881,2886,99.8,359.9903,359.8622
2836,2836,100.0,359.9767,359.8634
2894,2896,99.9,359.9774,359.871
2894,2896,99.9,359.9774,359.871
2931,2933,99.9,359.9874,359.8775
2884,2888,99.9,-0.0026,359.8846
2898,2905,99.8,0.0219,359.9025
2898,2905,99.8,0.0219,359.9025
2865,2875,99.7,0.0273,359.9154
2855,2869,99.5,359.9939,359.942
2855,2869,99.5,359.9939,359.942
2825,2839,99.5,359.9711,359.9546
2787,2802,99.5,359.955,359.9776
2787,2802,99.5,359.955,359.9776
2777,2797,99.3,359.9572,-0.0015
2755,2775,99.3,359.9629,0.016
2773,2797,99.1,359.978,0.0471
2773,2797,99.1,359.978,0.0471
2739,2765,99.1,359.9926,0.07
2403,2441,98.4,0.0261,0.135
2403,2441,98.4,0.0261,0.135
2389,2428,98.4,0.0187,0.1679
2372,2406,98.6,0.0042,0.1912
2456,2487,98.8,359.9864,0.2301
2456,2487,98.8,359.9864,0.2301
2587,2628,98.4,359.9845,0.2593
2558,2590,98.8,-0.0052,0.3075
2313,2359,98.1,0.0023,0.3496
2313,2359,98.1,0.0023,0.3496
2303,2349,98.0,0.0024,0.4171
2256,2302,98.0,-0.0024,0.4627
2251,2294,98.1,359.9886,0.5379
2251,2294,98.1,359.9886,0.5379
2217,2264,97.9,359.9838,0.5903
2166,2217,97.7,359.9919,0.6685
2164,2223,97.3,0.0033,0.7225
2159,2230,96.8,0.0019,0.8069
2159,2230,96.8,0.0019,0.8069
2160,2234,96.7,0.0032,0.8656
2186,2272,96.2,0.0051,1.0079
2186,2272,96.2,0.0051,1.0079
2147,2262,94.9,0.0028,1.0779
2177,2294,94.9,0.0022,1.0976
2213,2325,95.2,-0.0024,1.0862
2213,2325,95.2,-0.0024,1.0862
2193,2308,95.0,-0.0037,1.0622
2275,2359,96.4,-0.0051,1.0391
2287,2367,96.6,359.9915,1.0135
2287,2367,96.6,359.9915,1.0135
2220,2298,96.6,-0.0018,0.9901
2222,2282,97.4,0.0059,0.9684
2223,2295,96.9,0.0116,0.9323
2223,2295,96.9,0.0116,0.9323
2197,2249,97.7,0.0146,0.905
2265,2323,97.5,0.0125,0.8764
2159,2204,98.0,359.9733,0.7895
2159,2204,98.0,359.9733,0.7895
2082,2121,98.2,359.9549,0.7378
1986,2015,98.6,359.9493,0.6948
1926,1958,98.4,359.9472,0.6237
1926,1958,98.4,359.9472,0.6237
1838,1870,98.3,359.9502,0.5742
2018,2049,98.5,359.9777,0.4259
2018,2049,98.5,359.9777,0.4259
2124,2159,98.4,-0.0005,0.3521
1825,1857,98.3,0.0106,0.2983
1796,1829,98.2,0.0131,0.2118
1796,1829,98.2,0.0131,0.2118
1803,1833,98.4,0.0064,0.1545
1779,1806,98.5,-0.0028,0.0688
1735,1755,98.9,-0.0044,359.9842
1735,1755,98.9,-0.0044,359.9842
1731,1752,98.8,0.0009,359.9005
1821,1848,98.5,0.0122,359.8173
1815,1854,97.9,0.0224,359.7626
1815,1854,97.9,0.0224,359.7626
1836,1878,97.8,0.0168,359.6908
1792,1830,97.9,0.0004,359.6465
1714,1745,98.2,359.9765,359.5919
1616,1656,97.6,359.966,359.5605
1616,1656,97.6,359.966,359.5605
1589,1614,98.5,359.9646,359.5187
1614,1653,97.6,359.9733,359.4955
1586,1624,97.7,-0.0036,359.4691
1586,1624,97.7,-0.0036,359.4691
1605,1655,97.0,0.0105,359.4547
1669,1743,95.8,0.0258,359.4439
1724,1811,95.2,0.0341,359.4416
1724,1811,95.2,0.0341,359.4416
1700,1779,95.6,0.0339,359.4426
1727,1815,95.2,0.0236,359.4459
1629,1689,96.4,0.0067,359.4577
1629,1689,96.4,0.0067,359.4577
1525,1593,95.7,-0.0015,359.4695
1468,1506,97.5,0.0014,359.5198
1468,1506,97.5,0.0014,359.5198
1484,1538,96.5,0.0098,359.5548
1450,1488,97.4,0.0112,359.5986
1512,1547,97.7,0.0038,359.6315
1512,1547,97.7,0.0038,359.6315
1446,1482,97.6,359.9818,359.6865
1334,1369,97.4,359.9235,359.7854
1334,1369,97.4,359.9235,359.7854
1350,1379,97.9,359.8955,359.8523
1371,1402,97.8,359.8771,359.9718
1371,1402,97.8,359.8771,359.9718
1307,1337,97.8,359.8812,0.0529
1300,1324,98.2,359.9187,0.1781
1300,1324,98.2,359.9187,0.1781
1304,1324,98.5,359.9593,0.251
1374,1385,99.2,0.0303,0.3573
1374,1385,99.2,0.0303,0.3573
1406,1413,99.5,0.045,0.4147
1366,1366,100.0,0.0017,0.5181
1366,1366,100.0,0.0017,0.5181
1406,1406,100.0,359.9633,0.5577
1334,1334,100.0,359.9464,0.5753
1352,1352,100.0,359.9394,0.5923
1352,1352,100.0,359.9394,0.5923
1339,1339,100.0,359.9431,0.6008
1345,1346,99.9,359.9859,0.6119
1345,1346,99.9,359.9859,0.6119
1329,1331,99.8,0.0139,0.6034
1345,1357,99.1,0.0504,0.5687
1345,1357,99.1,0.0504,0.5687
1375,1391,98.8,0.0694,0.5391
1419,1443,98.3,0.0966,0.4802
1419,1443,98.3,0.0966,0.4802
1402,1434,97.8,0.0969,0.4319
1449,1485,97.6,0.0806,0.3691
1423,1457,97.7,0.0613,0.3233
1423,1457,97.7,0.0613,0.3233
1392,1433,97.1,0.0332,0.2455
1366,1404,97.3,0.0139,0.1609
1366,1404,97.3,0.0139,0.1609
1352,1391,97.2,0.0029,0.0697
1322,1361,97.1,-0.0002,0.0049
1354,1385,97.8,0.0013,359.906
1368,1440,95.0,0.0004,359.8363
1368,1440,95.0,0.0004,359.8363
1365,1429,95.5,359.9874,359.7288
1336,1392,96.0,359.9824,359.6638
1369,1436,95.3,359.9786,359.6022
1376,1437,95.8,359.9877,359.5175
1376,1437,95.8,359.9877,359.5175
1363,1427,95.5,0.0051,359.438
1390,1455,95.5,0.0092,359.3907
1410,1499,94.1,0.0092,359.331
1410,1499,94.1,0.0092,359.331
1379,1483,93.0,0.006,359.2969
1371,1458,94.0,0.0009,359.253
1346,1454,92.6,0.0017,359.2299
1346,1454,92.6,0.0017,359.2299
1370,1466,93.5,-0.0025,359.204
1280,1370,93.4,359.9839,359.1859
1280,1370,93.4,359.9839,359.1859
1288,1383,93.1,359.9799,359.1868
1289,1385,93.1,0.0019,359.2043
1289,1385,93.1,0.0019,359.2043
1274,1386,91.9,0.0111,359.2266
1302,1398,93.1,0.02,359.2621
1313,1406,93.4,0.0264,359.2885
1313,1406,93.4,0.0264,359.2885
1315,1405,93.6,0.0267,359.3337
1323,1432,92.4,0.0186,359.3667
1338,1447,92.5,0.0069,359.4201
1338,1447,92.5,0.0069,359.4201
1338,1449,92.3,0.0032,359.459
1326,1437,92.3,0.0033,359.5225
1353,1447,93.5,0.0068,359.5666
1353,1447,93.5,0.0068,359.5666
1372,1458,94.1,0.0051,359.6332
1350,1428,94.5,359.972,359.7457
1350,1428,94.5,359.972,359.7457
1350,1419,95.1,359.949,359.8192
1326,1380,96.1,359.9341,359.9441
1326,1380,96.1,359.9341,359.9441
1315,1350,97.4,359.9354,-0.001
1346,1381,97.5,359.9607,0.165
1346,1381,97.5,359.9607,0.165
1350,1394,96.8,359.9878,0.2503
1377,1416,97.2,0.0083,0.3059
1393,1439,96.8,0.0057,0.3752
1393,1439,96.8,0.0057,0.3752
1385,1429,96.9,-0.0049,0.4202
1355,1390,97.5,359.9893,0.4826
1357,1402,96.8,-0.0046,0.5178
1357,1402,96.8,-0.0046,0.5178
1363,1416,96.3,0.0045,0.5618
1337,1397,95.7,0.0057,0.5859
1350,1411,95.7,0.0054,0.612
1350,1411,95.7,0.0054,0.612
1341,1396,96.1,0.0043,0.6241
1330,1399,95.1,359.994,0.6318
1323,1376,96.1,359.9714,0.6259
1323,1376,96.1,359.9714,0.6259
1301,1350,96.4,359.959,0.609
1284,1349,95.2,359.9585,0.5919
1286,1350,95.3,359.9656,0.5614
1286,1350,95.3,359.9656,0.5614
1289,1357,95.0,359.9739,0.5368
1305,1366,95.5,359.9909,0.4934
1295,1354,95.6,0.0047,0.458
1295,1354,95.6,0.0047,0.458
1283,1336,96.0,0.0169,0.4008
1279,1343,95.2,0.0159,0.3586
1279,1345,95.1,0.0138,0.3141
1279,1345,95.1,0.0138,0.3141
1285,1375,93.5,0.016,0.242
1283,1360,94.3,0.0207,0.1913
1253,1331,94.1,0.0318,0.1088
1253,1331,94.1,0.0318,0.1088
1279,1375,93.0,0.0356,0.0263
1256,1373,91.5,0.0087,359.8911
1256,1373,91.5,0.0087,359.8911
1249,1362,91.7,359.9877,359.8052
1229,1348,91.2,359.9918,359.6824
1229,1348,91.2,359.9918,359.6824
1263,1387,91.1,0.0073,359.6116
1267,1400,90.5,0.0083,359.485
1267,1400,90.5,0.0083,359.485
1283,1415,90.7,0.0036,359.4447
1265,1430,88.5,-0.0001,359.3445
1265,1430,88.5,-0.0001,359.3445
1253,1438,87.1,359.9929,359.31
1288,1466,87.9,359.9863,359.2984
1310,1523,86.0,359.9851,359.2942
1310,1523,86.0,359.9851,359.2942
1321,1544,85.6,359.9905,359.2966
1304,1545,84.4,0.0057,359.3091
1265,1528,82.8,0.013,359.3274
1265,1528,82.8,0.013,359.3274
1247,1511,82.5,0.0148,359.3597
1246,1537,81.1,0.0015,359.3975
1246,1537,81.1,0.0015,359.3975
1238,1534,80.7,359.9888,359.4436
1287,1596,80.6,359.9869,359.5298
1287,1596,80.6,359.9869,359.5298
1310,1609,81.4,-0.0057,359.5927
1345,1620,83.0,0.0187,359.7055
1345,1620,83.0,0.0187,359.7055
1352,1628,83.0,0.0269,359.7863
1430,1696,84.3,-0.0021,359.958
1430,1696,84.3,-0.0021,359.958
1440,1709,84.3,359.9652,0.0489
1431,1666,85.9,359.9437,0.1106
1486,1722,86.3,359.9258,0.2027
1486,1722,86.3,359.9258,0.2027
1502,1728,86.9,359.9285,0.2588
1554,1765,88.0,359.9819,0.4106
1554,1765,88.0,359.9819,0.4106
1585,1783,88.9,0.0045,0.4522
1591,1782,89.3,0.0273,0.4957
1616,1894,85.3,0.0385,0.5171
1616,1894,85.3,0.0385,0.5171
1649,1950,84.6,0.0508,0.5413
1715,2056,83.4,0.0605,0.5618
1715,2056,83.4,0.0605,0.5618
1708,2030,84.1,0.047,0.568
1755,2071,84.7,0.0166,0.5694
1763,2097,84.1,359.9893,0.5688
1769,2018,87.7,359.9624,0.5481
1769,2018,87.7,359.9624,0.5481
1805,2014,89.6,359.9522,0.5289
1854,2102,88.2,359.9513,0.4541
1854,2102,88.2,359.9513,0.4541
1849,2103,87.9,359.9622,0.3976
1835,2124,86.4,359.9676,0.3591
1834,2123,86.4,359.9641,0.3023
1834,2123,86.4,359.9641,0.3023
1871,2190,85.4,359.9547,0.2682
1877,2215,84.7,359.9431,0.2209
1836,2194,83.7,359.9407,0.193
1836,2194,83.7,359.9407,0.193
1835,2216,82.8,359.9445,0.1584
1822,2194,83.0,359.9558,0.1308
1822,2194,83.0,359.9558,0.1308
1847,2236,82.6,359.9736,0.1076
1823,2230,81.7,359.9829,0.0909
1882,2312,81.4,359.9853,0.075
1903,2322,82.0,359.9771,0.053
1903,2322,82.0,359.9771,0.053
1948,2380,81.8,359.9701,0.0408
1981,2385,83.1,359.9668,0.027
2006,2414,83.1,359.9785,0.0123
2006,2414,83.1,359.9785,0.0123
2036,2425,84.0,359.9938,0.0021
2115,2495,84.8,0.0141,-0.0053
2279,2657,85.8,0.0242,359.9909
2279,2657,85.8,0.0242,359.9909
2347,2711,86.6,0.0254,359.9883
2374,2744,86.5,0.0178,359.9903
2399,2745,87.4,-0.0047,-0.0035
2303,2659,86.6,359.9794,-0.0001
